Image,eventlink_URL,eventlink,support,venuelink_URL,venuelink,City,Field
,https://www.songkick.com/concerts/40642671-backseat-lovers-at-wiltern,The Backseat Lovers,,https://www.songkick.com/venues/780-wiltern,The Wiltern,"Los Angeles (LA), CA, US ","
        <time datetime=""2022-11-17T19:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40642671-backseat-lovers-at-wiltern"" class=""thumb"">
              <img src=""//assets.sk-static.com/assets/images/default_images/large_avatar/default-artist.a8e9d06fcef5440088394dacafbcf19a.png"" data-src=""//images.sk-static.com/images/media/profile_images/artists/5696379/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyload"" alt=""The Backseat Lovers live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40642671-backseat-lovers-at-wiltern"">
                <span>
                  <strong>The Backseat Lovers</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/780-wiltern"">The Wiltern</a></span>,
              <span>
                <span class=""city-name"">Los Angeles (LA), CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40642671-backseat-lovers-at-wiltern"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""The Backseat Lovers"",""url"":""https://www.songkick.com/concerts/40642671-backseat-lovers-at-wiltern?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/5696379/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Los Angeles (LA)"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""3790 Wilshire Blvd"",""postalCode"":""90010""},""name"":""The Wiltern"",""sameAs"":""http://www.livenation.com/venues/14361/the-wiltern"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.06194,""longitude"":-118.30884}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-17T19:00:00-0800"",""endDate"":""2022-11-17"",""performer"":[{""@type"":""MusicGroup"",""name"":""The Backseat Lovers"",""sameAs"":""https://www.songkick.com/artists/5696379-backseat-lovers?utm_medium=organic\u0026utm_source=microformat""}],""description"":""The Backseat Lovers at The Wiltern at 2022-11-17T19:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40642671-backseat-lovers-at-wiltern?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
,https://www.songkick.com/concerts/40489706-fletcher-at-hollywood-palladium,Fletcher and Chappell Roan,,https://www.songkick.com/venues/1401-hollywood-palladium,Hollywood Palladium,"Hollywood, CA, US ","
        <time datetime=""2022-11-17T19:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40489706-fletcher-at-hollywood-palladium"" class=""thumb"">
              <img src=""//assets.sk-static.com/assets/images/default_images/large_avatar/default-artist.a8e9d06fcef5440088394dacafbcf19a.png"" data-src=""//images.sk-static.com/images/media/profile_images/artists/156289/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyload"" alt=""Fletcher live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40489706-fletcher-at-hollywood-palladium"">
                <span>
                  <strong>Fletcher and Chappell Roan</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/1401-hollywood-palladium"">Hollywood Palladium</a></span>,
              <span>
                <span class=""city-name"">Hollywood, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40489706-fletcher-at-hollywood-palladium"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Fletcher"",""url"":""https://www.songkick.com/concerts/40489706-fletcher-at-hollywood-palladium?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/156289/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Hollywood"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""6215 Sunset Blvd."",""postalCode"":""90028""},""name"":""Hollywood Palladium"",""sameAs"":""http://www.hollywoodpalladium.com"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.09815,""longitude"":-118.32454}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-17T19:00:00-0800"",""endDate"":""2022-11-17"",""performer"":[{""@type"":""MusicGroup"",""name"":""Fletcher"",""sameAs"":""https://www.songkick.com/artists/156289-fletcher?utm_medium=organic\u0026utm_source=microformat""},{""@type"":""MusicGroup"",""name"":""Chappell Roan"",""sameAs"":""https://www.songkick.com/artists/9198519-chappell-roan?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Fletcher and Chappell Roan at Hollywood Palladium at 2022-11-17T19:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40489706-fletcher-at-hollywood-palladium?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
,https://www.songkick.com/concerts/40605835-montell-fish-at-masonic-lodge-at-hollywood-forever,Montell Fish,,https://www.songkick.com/venues/37123-masonic-lodge-at-hollywood-forever,The Masonic Lodge at Hollywood Forever,"Los Angeles (LA), CA, US ","
        <time datetime=""2022-11-17T21:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40605835-montell-fish-at-masonic-lodge-at-hollywood-forever"" class=""thumb"">
              <img src=""//assets.sk-static.com/assets/images/default_images/large_avatar/default-artist.a8e9d06fcef5440088394dacafbcf19a.png"" data-src=""//images.sk-static.com/images/media/profile_images/artists/9802169/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyload"" alt=""Montell Fish live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40605835-montell-fish-at-masonic-lodge-at-hollywood-forever"">
                <span>
                  <strong>Montell Fish</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/37123-masonic-lodge-at-hollywood-forever"">The Masonic Lodge at Hollywood Forever</a></span>,
              <span>
                <span class=""city-name"">Los Angeles (LA), CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40605835-montell-fish-at-masonic-lodge-at-hollywood-forever"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Montell Fish"",""url"":""https://www.songkick.com/concerts/40605835-montell-fish-at-masonic-lodge-at-hollywood-forever?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/9802169/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Los Angeles (LA)"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""5970 Santa Monica Blvd,"",""postalCode"":""90038""},""name"":""The Masonic Lodge at Hollywood Forever"",""sameAs"":""https://www.eventbrite.com/o/hollywood-forever-18386068827"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.09051,""longitude"":-118.31977}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-17T21:00:00-0800"",""endDate"":""2022-11-17"",""performer"":[{""@type"":""MusicGroup"",""name"":""Montell Fish"",""sameAs"":""https://www.songkick.com/artists/9802169-montell-fish?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Montell Fish at The Masonic Lodge at Hollywood Forever at 2022-11-17T21:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40605835-montell-fish-at-masonic-lodge-at-hollywood-forever?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
,https://www.songkick.com/concerts/40409260-trevor-hall-at-observatory,Trevor Hall and GONE GONE BEYOND,,https://www.songkick.com/venues/1487-observatory,The Observatory,"Santa Ana, CA, US ","
        <time datetime=""2022-11-17T19:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40409260-trevor-hall-at-observatory"" class=""thumb"">
              <img src=""//assets.sk-static.com/assets/images/default_images/large_avatar/default-artist.a8e9d06fcef5440088394dacafbcf19a.png"" data-src=""//images.sk-static.com/images/media/profile_images/artists/200939/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyload"" alt=""Trevor Hall live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40409260-trevor-hall-at-observatory"">
                <span>
                  <strong>Trevor Hall and GONE GONE BEYOND</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/1487-observatory"">The Observatory</a></span>,
              <span>
                <span class=""city-name"">Santa Ana, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40409260-trevor-hall-at-observatory"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Trevor Hall"",""url"":""https://www.songkick.com/concerts/40409260-trevor-hall-at-observatory?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/200939/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Santa Ana"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""3503 S. Harbor Blvd."",""postalCode"":""92704""},""name"":""The Observatory"",""sameAs"":""http://www.observatoryoc.com/"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.69986,""longitude"":-117.91762}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-17T19:00:00-0800"",""endDate"":""2022-11-17"",""performer"":[{""@type"":""MusicGroup"",""name"":""Trevor Hall"",""sameAs"":""https://www.songkick.com/artists/200939-trevor-hall?utm_medium=organic\u0026utm_source=microformat""},{""@type"":""MusicGroup"",""name"":""GONE GONE BEYOND"",""sameAs"":""https://www.songkick.com/artists/9366389-gone-gone-beyond?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Trevor Hall and GONE GONE BEYOND at The Observatory at 2022-11-17T19:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40409260-trevor-hall-at-observatory?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
,https://www.songkick.com/concerts/40392861-whiskey-myers-at-novo,Whiskey Myers,Read Southall Band,https://www.songkick.com/venues/2871953-novo,The Novo,"Los Angeles (LA), CA, US ","
        <time datetime=""2022-11-17T19:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40392861-whiskey-myers-at-novo"" class=""thumb"">
              <img src=""//assets.sk-static.com/assets/images/default_images/large_avatar/default-artist.a8e9d06fcef5440088394dacafbcf19a.png"" data-src=""//images.sk-static.com/images/media/profile_images/artists/799550/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyload"" alt=""Whiskey Myers live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40392861-whiskey-myers-at-novo"">
                <span>
                  <strong>Whiskey Myers</strong>
                    <span class=""support"">Read Southall Band</span>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/2871953-novo"">The Novo</a></span>,
              <span>
                <span class=""city-name"">Los Angeles (LA), CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40392861-whiskey-myers-at-novo"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Whiskey Myers"",""url"":""https://www.songkick.com/concerts/40392861-whiskey-myers-at-novo?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/799550/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Los Angeles (LA)"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""800 W Olympic Blvd"",""postalCode"":""90015""},""name"":""The Novo"",""sameAs"":""http://www.thenovodtla.com/"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.0448,""longitude"":-118.26527}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-17T19:00:00-0800"",""endDate"":""2022-11-17"",""performer"":[{""@type"":""MusicGroup"",""name"":""Whiskey Myers"",""sameAs"":""https://www.songkick.com/artists/799550-whiskey-myers?utm_medium=organic\u0026utm_source=microformat""},{""@type"":""MusicGroup"",""name"":""Read Southall Band"",""sameAs"":""https://www.songkick.com/artists/9130399-read-southall-band?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Whiskey Myers at The Novo at 2022-11-17T19:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40392861-whiskey-myers-at-novo?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
,https://www.songkick.com/concerts/40589599-beth-orton-at-teragram-ballroom,Beth Orton,,https://www.songkick.com/venues/2940408-teragram-ballroom,Teragram Ballroom,"Los Angeles (LA), CA, US ","
        <time datetime=""2022-11-17T20:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40589599-beth-orton-at-teragram-ballroom"" class=""thumb"">
              <img src=""//assets.sk-static.com/assets/images/default_images/large_avatar/default-artist.a8e9d06fcef5440088394dacafbcf19a.png"" data-src=""//images.sk-static.com/images/media/profile_images/artists/308960/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyload"" alt=""Beth Orton live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40589599-beth-orton-at-teragram-ballroom"">
                <span>
                  <strong>Beth Orton</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/2940408-teragram-ballroom"">Teragram Ballroom</a></span>,
              <span>
                <span class=""city-name"">Los Angeles (LA), CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40589599-beth-orton-at-teragram-ballroom"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Beth Orton"",""url"":""https://www.songkick.com/concerts/40589599-beth-orton-at-teragram-ballroom?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/308960/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Los Angeles (LA)"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""1234 West 7th Street"",""postalCode"":""90017""},""name"":""Teragram Ballroom"",""sameAs"":""http://www.teragramballroom.com/"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.05184,""longitude"":-118.26708}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-17T20:00:00-0800"",""endDate"":""2022-11-17"",""performer"":[{""@type"":""MusicGroup"",""name"":""Beth Orton"",""sameAs"":""https://www.songkick.com/artists/308960-beth-orton?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Beth Orton at Teragram Ballroom at 2022-11-17T20:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40589599-beth-orton-at-teragram-ballroom?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
,https://www.songkick.com/concerts/40590749-la-luz-at-regent-theater,La Luz and Naked Giants,,https://www.songkick.com/venues/36035-regent-theater,Regent Theater,"Los Angeles (LA), CA, US ","
        <time datetime=""2022-11-17T19:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40590749-la-luz-at-regent-theater"" class=""thumb"">
              <img src=""//assets.sk-static.com/assets/images/default_images/large_avatar/default-artist.a8e9d06fcef5440088394dacafbcf19a.png"" data-src=""//images.sk-static.com/images/media/profile_images/artists/2291214/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyload"" alt=""La Luz live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40590749-la-luz-at-regent-theater"">
                <span>
                  <strong>La Luz and Naked Giants</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/36035-regent-theater"">Regent Theater</a></span>,
              <span>
                <span class=""city-name"">Los Angeles (LA), CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40590749-la-luz-at-regent-theater"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""La Luz"",""url"":""https://www.songkick.com/concerts/40590749-la-luz-at-regent-theater?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/2291214/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Los Angeles (LA)"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""448 S. Main St."",""postalCode"":""90013""},""name"":""Regent Theater"",""sameAs"":""https://regentdtla.com/events/"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.04698,""longitude"":-118.2478}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-17T19:00:00-0800"",""endDate"":""2022-11-17"",""performer"":[{""@type"":""MusicGroup"",""name"":""La Luz"",""sameAs"":""https://www.songkick.com/artists/2291214-la-luz?utm_medium=organic\u0026utm_source=microformat""},{""@type"":""MusicGroup"",""name"":""Naked Giants"",""sameAs"":""https://www.songkick.com/artists/8159658-naked-giants?utm_medium=organic\u0026utm_source=microformat""}],""description"":""La Luz and Naked Giants at Regent Theater at 2022-11-17T19:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40590749-la-luz-at-regent-theater?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
,https://www.songkick.com/concerts/40611264-joey-purp-at-venice-west,Joey Purp,"Chuck Inglish, Grandview, and Blake Banks",https://www.songkick.com/venues/4419365-venice-west,The Venice West,"Venice, CA, US ","
        <time datetime=""2022-11-17T20:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40611264-joey-purp-at-venice-west"" class=""thumb"">
              <img src=""//assets.sk-static.com/assets/images/default_images/large_avatar/default-artist.a8e9d06fcef5440088394dacafbcf19a.png"" data-src=""//images.sk-static.com/images/media/profile_images/artists/7028069/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyload"" alt=""Joey Purp live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40611264-joey-purp-at-venice-west"">
                <span>
                  <strong>Joey Purp</strong>
                    <span class=""support"">Chuck Inglish, Grandview, and Blake Banks</span>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/4419365-venice-west"">The Venice West</a></span>,
              <span>
                <span class=""city-name"">Venice, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40611264-joey-purp-at-venice-west"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Joey Purp"",""url"":""https://www.songkick.com/concerts/40611264-joey-purp-at-venice-west?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/7028069/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Venice"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""1717 Lincoln Blvd."",""postalCode"":""90291""},""name"":""The Venice West"",""sameAs"":""https://www.thevenicewest.com/"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.99631,""longitude"":-118.45782}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-17T20:00:00-0800"",""endDate"":""2022-11-17"",""performer"":[{""@type"":""MusicGroup"",""name"":""Joey Purp"",""sameAs"":""https://www.songkick.com/artists/7028069-joey-purp?utm_medium=organic\u0026utm_source=microformat""},{""@type"":""MusicGroup"",""name"":""Chuck Inglish"",""sameAs"":""https://www.songkick.com/artists/3083546-chuck-inglish?utm_medium=organic\u0026utm_source=microformat""},{""@type"":""MusicGroup"",""name"":""Grandview"",""sameAs"":""https://www.songkick.com/artists/382442-grandview?utm_medium=organic\u0026utm_source=microformat""},{""@type"":""MusicGroup"",""name"":""Blake Banks"",""sameAs"":""https://www.songkick.com/artists/10167347-blake-banks?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Joey Purp at The Venice West at 2022-11-17T20:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40611264-joey-purp-at-venice-west?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
https://images.sk-static.com/images/media/profile_images/artists/430327/large_avatar,https://www.songkick.com/concerts/40565298-expendables-at-canyon-agoura-hills,The Expendables,,https://www.songkick.com/venues/30102-canyon-agoura-hills,The Canyon Agoura Hills,"Agoura Hills, CA, US ","
        <time datetime=""2022-11-17T20:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40565298-expendables-at-canyon-agoura-hills"" class=""thumb"">
              <img src=""//images.sk-static.com/images/media/profile_images/artists/430327/large_avatar"" data-src=""//images.sk-static.com/images/media/profile_images/artists/430327/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyloaded"" alt=""The Expendables live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40565298-expendables-at-canyon-agoura-hills"">
                <span>
                  <strong>The Expendables</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/30102-canyon-agoura-hills"">The Canyon Agoura Hills</a></span>,
              <span>
                <span class=""city-name"">Agoura Hills, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40565298-expendables-at-canyon-agoura-hills"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""The Expendables"",""url"":""https://www.songkick.com/concerts/40565298-expendables-at-canyon-agoura-hills?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/430327/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Agoura Hills"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""28912 Roadside Drive"",""postalCode"":""91301""},""name"":""The Canyon Agoura Hills"",""sameAs"":""http://canyonclub.net/"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.14403,""longitude"":-118.75487}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-17T20:00:00-0800"",""endDate"":""2022-11-17"",""performer"":[{""@type"":""MusicGroup"",""name"":""The Expendables"",""sameAs"":""https://www.songkick.com/artists/430327-expendables?utm_medium=organic\u0026utm_source=microformat""}],""description"":""The Expendables at The Canyon Agoura Hills at 2022-11-17T20:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40565298-expendables-at-canyon-agoura-hills?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
https://images.sk-static.com/images/media/profile_images/artists/9497124/large_avatar,https://www.songkick.com/concerts/40659193-arin-ray-at-echoplex,Arin Ray,,https://www.songkick.com/venues/4665-echoplex,Echoplex,"Los Angeles (LA), CA, US ","
        <time datetime=""2022-11-17T20:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40659193-arin-ray-at-echoplex"" class=""thumb"">
              <img src=""//images.sk-static.com/images/media/profile_images/artists/9497124/large_avatar"" data-src=""//images.sk-static.com/images/media/profile_images/artists/9497124/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyloaded"" alt=""Arin Ray live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40659193-arin-ray-at-echoplex"">
                <span>
                  <strong>Arin Ray</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/4665-echoplex"">Echoplex</a></span>,
              <span>
                <span class=""city-name"">Los Angeles (LA), CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40659193-arin-ray-at-echoplex"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Arin Ray"",""url"":""https://www.songkick.com/concerts/40659193-arin-ray-at-echoplex?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/9497124/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Los Angeles (LA)"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""1822 Sunset Blvd (Enter on Glendale Blvd. at alley near 1154 Glendale Blvd)"",""postalCode"":""90026""},""name"":""Echoplex"",""sameAs"":""http://www.attheecho.com/"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.07759,""longitude"":-118.26061}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-17T20:00:00-0800"",""endDate"":""2022-11-17"",""performer"":[{""@type"":""MusicGroup"",""name"":""Arin Ray"",""sameAs"":""https://www.songkick.com/artists/9497124-arin-ray?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Arin Ray at Echoplex at 2022-11-17T20:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40659193-arin-ray-at-echoplex?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
